,tweet_id,airline_sentiment,name,text,tweet_coord,tweet_created,tweet_location,user_timezone
8601,5.68127e+17,negative,MeganAurea,@JetBlue I may need to. I had a 40 minute layover and now have a 15 min delay on my first flight.,,18/02/15 11:15,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8602,5.68126e+17,negative,MeganAurea,"@JetBlue I may not make my connection and need to find out my options, yet no one is here.",,18/02/15 11:14,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8603,5.68126e+17,neutral,MeganAurea,@JetBlue nope. Currently sitting at my gate.,,18/02/15 11:11,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8604,5.68125e+17,positive,tktarzan,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!,,18/02/15 11:07,,Hawaii
8605,5.68125e+17,negative,GnarlsGnarley,@JetBlue extra-speed line closed in Tampa. What gives?,,18/02/15 11:07,The Suite Lounge,Eastern Time (US & Canada)
8606,5.68123e+17,neutral,j_beatz247,@JetBlue I sent you an email,,18/02/15 11:01,new orleans,
8607,5.68122e+17,positive,khealy8834,@JetBlue thank you :-),,18/02/15 10:58,"Miami, FL",Atlantic Time (Canada)
8608,5.68118e+17,positive,MaxwellAMooney,@JetBlue thanks!,,18/02/15 10:42,"Mill Creek, WA",Pacific Time (US & Canada)
8609,5.68116e+17,positive,MaxwellAMooney,"@JetBlue also. Emergency exit seats. 6'2"" and that's a huge win.",,18/02/15 10:33,"Mill Creek, WA",Pacific Time (US & Canada)
8610,5.68116e+17,positive,MaxwellAMooney,"@JetBlue friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what I was doing.",,18/02/15 10:32,"Mill Creek, WA",Pacific Time (US & Canada)
8611,5.68116e+17,neutral,j_beatz247,@JetBlue so I don't know confirmation number or the names of the flight attendants and supervisor,,18/02/15 10:32,new orleans,
8612,5.68116e+17,negative,j_beatz247,@JetBlue would love to respond to link but supervisor tore ticket up and refused to give me names and hid her badge from me,,18/02/15 10:31,new orleans,
8613,5.68115e+17,positive,MaxwellAMooney,"@JetBlue hey, so, Dre at Seatac check in needs a raise, stat. Dude gave me amazing customer service and made me feel valued. 👍",,18/02/15 10:29,"Mill Creek, WA",Pacific Time (US & Canada)
8614,5.68109e+17,negative,j_beatz247,@JetBlue you respond to my friend @LisaPal but you can't respond directly to me,,18/02/15 10:06,new orleans,
8615,5.68109e+17,neutral,JetBlueNews,"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/FRhuXiB8II",,18/02/15 10:05,USA,Sydney
8616,5.68108e+17,positive,History_Dork,@JetBlue The Magic eight ball has never steered me wrong  :),,18/02/15 10:00,right behind you,Eastern Time (US & Canada)
8617,5.68108e+17,negative,j_beatz247,@JetBlue you wanna help out? How about you reimburse the money you cause my band to lose.,,18/02/15 10:00,new orleans,
8618,5.68107e+17,negative,LisaPal,@JetBlue but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.,,18/02/15 9:58,"New Orleans, LA",Central Time (US & Canada)
8619,5.68107e+17,negative,LisaPal,@JetBlue ask @j_beatz247 but I teach marketing at a university and will gladly consult on customer service and how NOT to treat passengers.,,18/02/15 9:57,"New Orleans, LA",Central Time (US & Canada)
8620,5.68106e+17,negative,LisaPal,@JetBlue loves to respond to positive tweets but they ignore problems w/ customers. Just ask NOLA musician @j_beatz247 about that. #shameful,,18/02/15 9:52,"New Orleans, LA",Central Time (US & Canada)
8621,5.68105e+17,neutral,History_Dork,@JetBlue  I'm game if you're buying!!  ;),,18/02/15 9:48,right behind you,Eastern Time (US & Canada)
8622,5.68103e+17,positive,joshto,@JetBlue Will do. Thanks!,,18/02/15 9:41,San Francisco,Pacific Time (US & Canada)
8623,5.68102e+17,positive,JetBlueNews,"@JetBlue marks 15th year with new ""Bluemanity"" plane design - Sun Sentinel http://t.co/SjVEelween",,18/02/15 9:36,USA,Sydney
8624,5.68102e+17,negative,joshto,@JetBlue Call was not made by the inflight crew. They in fact asked us why we didn't bring it on.,,18/02/15 9:35,San Francisco,Pacific Time (US & Canada)
8625,5.68101e+17,negative,eldridgechm,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,"[41.71826065, -72.68689133]",18/02/15 9:34,,
8626,5.68101e+17,positive,jpals32,@JetBlue you're welcome 👍👍👍 http://t.co/67k4N9eQ6E,,18/02/15 9:32,,Atlantic Time (Canada)
8627,5.68101e+17,neutral,IrenePesoDoE,@JetBlue are you ever looking for interns ?,,18/02/15 9:32,,Eastern Time (US & Canada)
8628,5.68099e+17,positive,IrenePesoDoE,@JetBlue is the greatest airline ever 💕✈️💺 #TrueBluePoints #jetbluemember,,18/02/15 9:24,,Eastern Time (US & Canada)
8629,5.68099e+17,positive,jpals32,@JetBlue 's free wifi on board is the best thing that's happened since sliced bread,,18/02/15 9:24,,Atlantic Time (Canada)
8630,5.68099e+17,negative,JCameronUSA,@JetBlue Only middle seats. SFO -&gt; BOS. Not fun. She keeps getting $10 credits. Would much rather have a working TV.,,18/02/15 9:24,,Atlantic Time (Canada)
8631,5.68097e+17,negative,joshto,@JetBlue Disappointed we weren't allowed to bring on an aircraft approved carseat on an empty plane. Not cool.,,18/02/15 9:17,San Francisco,Pacific Time (US & Canada)
8632,5.68096e+17,positive,jos114,@JetBlue Beatriz and Susan. Gate 4 MCO.,,18/02/15 9:13,New York ,Eastern Time (US & Canada)
8633,5.68095e+17,positive,DJSundog,.@JetBlue handled @0xjared's question like social media pros. Good practice for when our transportation systems are all run by friendly AIs!,,18/02/15 9:09,"Pescadero, CA",
8634,5.68095e+17,negative,janefbolin,@JetBlue maybe have a supervisor find out why the international checkin at FTL hasn't moved in 20 minutes yet employees picked up 100 pizza,,18/02/15 9:08,,
8635,5.68095e+17,negative,JCameronUSA,@JetBlue Third flight in a row for my wife with her TV not working...,,18/02/15 9:08,,Atlantic Time (Canada)
8636,5.68095e+17,positive,janinenelson009,@JetBlue its a wonderful thing!,,18/02/15 9:07,"iPhone: 33.761105,-118.193817",Pacific Time (US & Canada)
8637,5.68094e+17,negative,RoieSasson,@JetBlue what is a personal email that I can contact? I have a complaint that you should know about,,18/02/15 9:06,"Miami, FL",Eastern Time (US & Canada)
8638,5.68094e+17,negative,MerrickRealtor,@JetBlue WHAT'S UP WITH WEBSITE CAN'T ACCESS FLIGHT INFO,,18/02/15 9:06,Merrick,America/New_York
8639,5.68094e+17,neutral,CFMcG,@JetBlue Just a thought!,,18/02/15 9:04,Manhattan,Eastern Time (US & Canada)
8640,5.68092e+17,positive,JDesca01,@JetBlue Flight Booking Problems flights for a DC visit for Easter weekend started difficult but ended well with you guys! Big fan here. :),,18/02/15 8:57,Boston,Eastern Time (US & Canada)
8641,5.68091e+17,neutral,0xjared,@JetBlue I’m getting an “it depends” vibe. Fair enough!,,18/02/15 8:53,BOS via ROC,Eastern Time (US & Canada)
8642,5.68091e+17,positive,cristinaroe,@JetBlue #flyfi thank you! Seattle and #UDUB here we come! @cameron__roe http://t.co/kbHYM5GkAP,,18/02/15 8:53,Newport Beach,Pacific Time (US & Canada)
8643,5.6809e+17,positive,History_Dork,@JetBlue @Cayman_Islands  I know that bar :)  Wish I was there now!,,18/02/15 8:51,right behind you,Eastern Time (US & Canada)
8644,5.68088e+17,positive,SullyinVA,@JetBlue had a great flight to Orlando from Hartford a few weeks ago! Was great to get out on time and arrive early!,,18/02/15 8:40,"Stratford, CT",Eastern Time (US & Canada)
8645,5.68087e+17,neutral,JetBlueNews,@JetBlue to Increase Charter Service to Cuba - #Travel Agent http://t.co/lYQrb4HCYU,,18/02/15 8:36,USA,Sydney
8646,5.68086e+17,positive,jos114,@JetBlue you guys continue to impress. Your crew @ MCO gate 4helped our family with seat issues. #professional,,18/02/15 8:34,New York ,Eastern Time (US & Canada)
8647,5.68085e+17,positive,cristinaroe,@JetBlue loving the free #wifi and #legroom ✈️ #SeattleBound,,18/02/15 8:29,Newport Beach,Pacific Time (US & Canada)
8648,5.68084e+17,negative,duendecillita,"@JetBlue you are missing the point. The flight left an hour Late Flight. Why are you allowed to be that Late Flight, and still charge me $50 and 10hrs?",,18/02/15 8:24,NYC,Eastern Time (US & Canada)
8649,5.68081e+17,neutral,superhilarious,@JetBlue can I get some more leg room tonight B6 304,,18/02/15 8:14,,Central Time (US & Canada)
8650,5.68081e+17,negative,dweezie520,@JetBlue 2nd time flying jetblue this year and my armrest TV controller doesn't work agian!!and that's the main reason I fly jetblue 😔😓😤,,18/02/15 8:12,,Eastern Time (US & Canada)
8651,5.68081e+17,negative,vincenzolandino,"It's on me, @JetBlue! That's not what you said last night, though... :(",,18/02/15 8:12,NYC | CT,Eastern Time (US & Canada)
8652,5.68079e+17,negative,AlwaysTicosGirl,@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky,,18/02/15 8:06,New York City,Eastern Time (US & Canada)
8653,5.68078e+17,positive,Rytroup,@JetBlue anything for you. #flyfi http://t.co/8jceDiKY9U,,18/02/15 8:02,,Quito
8654,5.68077e+17,negative,PaulRivera88,@JetBlue hey you guys remembered lol! But now my BOS flights delayed... And turn the heat down in T5 it feels hotter than PR.,,18/02/15 7:57,,Eastern Time (US & Canada)
8655,5.68075e+17,positive,phil0616,@JetBlue thanks,,18/02/15 7:50,"Florida, USA",
8656,5.68071e+17,neutral,JetBlueNews,@JetBlue Celebrates 15-Year Anniversary With New Livery - @CNNMoney http://t.co/p7skxZVe1A,,18/02/15 7:36,USA,Sydney
8657,5.68069e+17,negative,duendecillita,"@JetBlue spoken to 2 reps. Once I'm allowed to check my bag and through the TSA checkpoint, I guarantee I will be talking to someone.",,18/02/15 7:27,NYC,Eastern Time (US & Canada)
8658,5.68069e+17,negative,duendecillita,@JetBlue and the 20min line I stood in to drop my bag off?,,18/02/15 7:26,NYC,Eastern Time (US & Canada)
8659,5.68069e+17,positive,michaelpweaver,@JetBlue credit to you for replying.  I’ll look forward to hopefully one of those 103 on my flight home tonight :),"[0.0, 0.0]",18/02/15 7:26,Parkland Fl,Eastern Time (US & Canada)
8660,5.68067e+17,positive,SweetLilYou,"@JetBlue Great flight, as always! Thank you to the great crew on flight 475! #travel #jetblue","[28.4261453, -81.2998841]",18/02/15 7:18,Rhode Island ,Eastern Time (US & Canada)
8661,5.68066e+17,negative,duendecillita,"@JetBlue got txt  40min after sched dpt, saying plane had just arrived @ JFK. Late Flightr txt w/ dpt gate change. Then 9:04 dpt for 7:40 flight.",,18/02/15 7:15,NYC,Eastern Time (US & Canada)
8662,5.68064e+17,negative,duendecillita,@JetBlue I was not allowed to drop my bag off for my flight that I was running 10min Late Flight for. Turns out it left over an hour Late Flight.,,18/02/15 7:07,NYC,Eastern Time (US & Canada)
8663,5.68064e+17,positive,Paul_Conn,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue,,18/02/15 7:06,New York,Eastern Time (US & Canada)
8664,5.68059e+17,negative,fatlifeguard,@JetBlue my son left his iPad on flight 1401 from JFK to FLL on Monday. I called and left message and have no heard back. Seat 25A.,,18/02/15 6:48,"Long Beach, NY",
8665,5.68057e+17,positive,Paul_Conn,.@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social.,,18/02/15 6:37,New York,Eastern Time (US & Canada)
8666,5.68052e+17,positive,kessler,@JetBlue thanks for listening. Doesn't mean I don't appreciate you!,,18/02/15 6:19,"New York, NY",Eastern Time (US & Canada)
8667,5.68051e+17,negative,MerrickRealtor,@JetBlue all taken care of .... Other then the dropped call and the total half hour wait #love #jetblue,,18/02/15 6:15,Merrick,America/New_York
8668,5.68046e+17,positive,MyPowerPose,@JetBlue thank you for incredible customer svc from gate to flight. Mint experience is magic.,,18/02/15 5:54,San Francisco Bay Area,Arizona
8669,5.68046e+17,positive,noplasticshower,Thanks @JetBlue. Next up we will see how the slog from JFK to the city goes!,,18/02/15 5:53,planet earth,
8670,5.68046e+17,neutral,BrianWalkerCHI,@JetBlue Social Media Takes Flight with Fly #LikeAGirl - What brand lesson can we learn?  #SMM #Brand  https://t.co/nTGl2WnQVM,,18/02/15 5:53,"Chicago, an Airplane or Train ",Central Time (US & Canada)
8671,5.68045e+17,neutral,MerrickRealtor,@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight,,18/02/15 5:52,Merrick,America/New_York
8672,5.68045e+17,negative,dannygilbs,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home.",,18/02/15 5:49,"New York, NY",Eastern Time (US & Canada)
8673,5.68043e+17,negative,MerrickRealtor,@JetBlue waited for 15 min then got disconnect,,18/02/15 5:42,Merrick,America/New_York
8674,5.68041e+17,positive,ErinMBarlow,@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane!!!,"[18.22245647, -63.00369733]",18/02/15 5:35,,Eastern Time (US & Canada)
8675,5.68041e+17,negative,MerrickRealtor,@JetBlue is I can't make changes on the website am I still charged 25 dollars for using phone,,18/02/15 5:35,Merrick,America/New_York
8676,5.68041e+17,positive,ErinMBarlow,"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!","[18.22245647, -63.00369733]",18/02/15 5:35,,Eastern Time (US & Canada)
8677,5.68039e+17,positive,ErinMBarlow,"@JetBlue why yes, yes it does!!!!  Great trip down!! Thanks for the lift!!!!","[18.22245747, -63.00369895]",18/02/15 5:27,,Eastern Time (US & Canada)
8678,5.68036e+17,positive,KarlMiller,@JetBlue hotspot free WiFi makes me happy. #jfk #itsthelittlethings,,18/02/15 5:16,"Round Rock, TX",Central Time (US & Canada)
8679,5.68034e+17,negative,rjburnsva,@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess,,18/02/15 5:07,,Eastern Time (US & Canada)
8680,5.68032e+17,negative,bmose14,"@JetBlue just a heads up, this page no longer exists http://t.co/NsJWVTTjGo",,18/02/15 4:58,"Boston, MA",Eastern Time (US & Canada)
8681,5.6803e+17,neutral,philpete,@JetBlue deal!,,18/02/15 4:50,London,London
8682,5.68028e+17,neutral,philpete,@JetBlue @drwinston001 I think we'll need a selfie as proof...,,18/02/15 4:45,London,London
8683,5.68028e+17,negative,drwinston001,@JetBlue @philpete wonder if that's the pilot tweeting you back? Is it legal to tweet and fly? What if the plane in front stops suddenly?,,18/02/15 4:42,South West UK,London
8684,5.68027e+17,positive,philpete,"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks",,18/02/15 4:41,London,London
8685,5.68025e+17,negative,rjburnsva,@JetBlue they say they have no update. I don't work I don't get paid.  Jet blue has my money but no flight. Argh!,,18/02/15 4:31,,Eastern Time (US & Canada)
8686,5.68024e+17,negative,rjburnsva,@JetBlue no news here at the gate. What are my options?,,18/02/15 4:25,,Eastern Time (US & Canada)
8687,5.6802e+17,positive,heyjdoan,@JetBlue it's okay...I'm actually a tea kinda guy anyway. Thanks!,,18/02/15 4:12,"Cambridge, MA",Eastern Time (US & Canada)
8688,5.68018e+17,negative,rjburnsva,@JetBlue well I'm glad I got up at 5 am so I can sit in an airport.  No place else I'd rather be (not),,18/02/15 4:05,,Eastern Time (US & Canada)
8689,5.68018e+17,negative,MerrickRealtor,@JetBlue  no ... I am guessing I have to call someone,,18/02/15 4:03,Merrick,America/New_York
8690,5.68016e+17,negative,rjburnsva,@JetBlue why 730 and not 645 as scheduled?,,18/02/15 3:56,,Eastern Time (US & Canada)
8691,5.68015e+17,negative,rjburnsva,@JetBlue #1408 IAD to JFK still hasn't boarded. What's today's excuse and how am I gonna get to work?,,18/02/15 3:51,,Eastern Time (US & Canada)
8692,5.68015e+17,negative,IsaacKarmel,@JetBlue why is t that every time I fly jfk even more speed doesn't work waiting for 10 min #nogood,,18/02/15 3:50,,
8693,5.68011e+17,neutral,MerrickRealtor,@JetBlue can I change my flight if I already printed my boarding pass?,,18/02/15 3:35,Merrick,America/New_York
8694,5.68009e+17,positive,KarlaBaerga,@JetBlue its always a pleasure ☺️,,18/02/15 3:27,,Quito
8695,5.68006e+17,positive,yosoyfelixx_,@JetBlue this is lovely!,,18/02/15 3:14,,
8696,5.67996e+17,neutral,JetBlueNews,@JetBlue Dumps Amex - Nassau News Live http://t.co/DZg99JFIiK,,18/02/15 2:36,USA,Sydney
8697,5.67993e+17,neutral,superstarpromo1,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT",,18/02/15 2:23,NYC,
8698,5.67981e+17,neutral,JetBlueNews,@JetBlue to End Partnership with American Express - http://t.co/WhuFmI2Ytd http://t.co/fbTEMFwRsP,,18/02/15 1:36,USA,Sydney
8699,5.67973e+17,neutral,JetBlueNews,@JetBlue marks 15th birthday with 'Blumanity' paint job - @Dallas_News (blog) http://t.co/lFGR0Nifut,,18/02/15 1:05,USA,Sydney
8700,5.67966e+17,neutral,JetBlueNews,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5,,18/02/15 0:36,USA,Sydney
8701,5.67951e+17,neutral,JetBlueNews,"@JetBlue Change in the Air for Travelers, Investors - @BloombergNews http://t.co/6redD3vC73",,17/02/15 23:36,USA,Sydney
8702,5.67948e+17,positive,JJBarraza,@JetBlue Finally taking off! LAS-FLL-SJU #letsgo,,17/02/15 23:23,"Los Angeles, CA",Pacific Time (US & Canada)
8703,5.67936e+17,neutral,ToTravelToLive,@JetBlue Anywhere warm cause its freezing in NYC,,17/02/15 22:35,NYC,
8704,5.67931e+17,negative,cessymeacham,"@JetBlue Clients got ZERO, in 32 years career never thought this was possible.2 suitcases worth thousands of $$ in Italian clothing robbed.",,17/02/15 22:17,Satellite Beach Fl.,Eastern Time (US & Canada)
8705,5.67919e+17,neutral,Under4R,"@JetBlue, flights 1970, 1366, and 1552 will fly over after 1 am on your way into @BostonLogan - mind taking ocean approach so we can sleep?",,17/02/15 21:31,"Milton, Massachusetts",
8706,5.67919e+17,negative,komal102,@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..,,17/02/15 21:29,BOSTON,Eastern Time (US & Canada)
8707,5.67918e+17,negative,komal102,@JetBlue We even went to the airport and were on the phone for hrs and no help at all. Everyone said different things.,,17/02/15 21:27,BOSTON,Eastern Time (US & Canada)
8708,5.67918e+17,negative,komal102,@JetBlue People kept saying it was due to weather but there were flights going directly to boston even after our flight.,,17/02/15 21:26,BOSTON,Eastern Time (US & Canada)
8709,5.67918e+17,negative,komal102,@JetBlue I understand but everyone said different things and there was a flight out Late Flightr that night but only one of us got to take it,,17/02/15 21:25,BOSTON,Eastern Time (US & Canada)
8710,5.67917e+17,negative,komal102,"@JetBlue disappointed that my flight back to boston from PR was Cancelled Flightled,rebooked 4 the next day,delayed that one too, and no compensation",,17/02/15 21:22,BOSTON,Eastern Time (US & Canada)
8711,5.67915e+17,positive,fialho_monica,"@JetBlue great trip today!  Thanks to the crew flying us home, they were fantastic! http://t.co/sk6W9XQaQB",,17/02/15 21:16,,
8712,5.67913e+17,neutral,JetBlueNews,@JetBlue Celebrates 15-Year Anniversary With New Livery - Digital Journal http://t.co/U5HXri6Crx,,17/02/15 21:05,USA,Sydney
8713,5.67911e+17,positive,thedonkeyshow,@JetBlue awe you guys are great can't wait to travel with you again soon!!!,,17/02/15 20:59,"New York City, NY",Central Time (US & Canada)
8714,5.67911e+17,positive,kimbetech,@JetBlue yes! Announced we will take off. You're on it! Thank you!,,17/02/15 20:58,NYC,Eastern Time (US & Canada)
8715,5.67907e+17,positive,bekiweki,"@JetBlue Also, thanks for your prompt replies. I'm really impressed--and you're not just brushing me off. Much appreciated!",,17/02/15 20:43,"Provo, UT",Central Time (US & Canada)
8716,5.67907e+17,neutral,bekiweki,"@JetBlue What about if I booked it through Orbitz? My email is correct, but there's a middle party.",,17/02/15 20:42,"Provo, UT",Central Time (US & Canada)
8717,5.67906e+17,positive,lynn_with_an_A,@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.,,17/02/15 20:40,"Brooklyn, NY",Quito
8718,5.67906e+17,neutral,michaelhakimkan,@JetBlue it was at JFK airport right now,,17/02/15 20:36,,
8719,5.67905e+17,neutral,bekiweki,@JetBlue That's pretty nice. Are flight credits automatically given after the flight? I also wish there were a lounge I could sleep in.,,17/02/15 20:35,"Provo, UT",Central Time (US & Canada)
8720,5.67905e+17,positive,NYC_TAM,"@JetBlue's #ValentinesDay email was on point &amp; so clever! Thanks for being amazing, #JetBlue! #loveisintheair http://t.co/DoCmvoTWTI",,17/02/15 20:35,,
8721,5.67905e+17,negative,michaelhakimkan,"@JetBlue She claimed that she did, but I was not happy with the way I was treated.",,17/02/15 20:34,,
8722,5.67904e+17,negative,michaelhakimkan,"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue",,17/02/15 20:30,,
8723,5.67904e+17,negative,ChicDisheveled,"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk","[32.73130971, -117.20222555]",17/02/15 20:29,"San Diego, CA",Arizona
8724,5.67902e+17,negative,bekiweki,"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting.",,17/02/15 20:23,"Provo, UT",Central Time (US & Canada)
8725,5.679e+17,positive,mypumpkinheads,@JetBlue thank you for help and quick response,,17/02/15 20:14,,Eastern Time (US & Canada)
8726,5.67898e+17,neutral,JetBlueNews,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln,,17/02/15 20:05,USA,Sydney
8727,5.67897e+17,neutral,mypumpkinheads,@JetBlue flight 705. EWR to FLL,,17/02/15 20:02,,Eastern Time (US & Canada)
8728,5.67896e+17,neutral,SpiritED_Dixon,@JetBlue @KleinErin Hi! Know a pastor or homeschool mom who might like SpiritED? Have 'em contact me on Prefundia:http://t.co/jRbZLHRW7y,,17/02/15 19:59,USA,
8729,5.67896e+17,neutral,mypumpkinheads,@JetBlue don't know if u define that as a #ControllableIrregularity,,17/02/15 19:58,,Eastern Time (US & Canada)
8730,5.67896e+17,negative,mypumpkinheads,@JetBlue the gate agent said our original plane got de-icing fluid in the engine that created a short so they took the plane out of service,,17/02/15 19:57,,Eastern Time (US & Canada)
8731,5.67894e+17,positive,fanmla1,"@JetBlue big shoutout to the crews on 2017 Bos&gt;jfk &amp; 486 jfk&gt;roc, &amp; gate crews at c19 Bos &amp; 6 jfk. Long day of delays made better by them!",,17/02/15 19:50,,Eastern Time (US & Canada)
8732,5.67894e+17,negative,mypumpkinheads,@JetBlue 6 hour delay. Supposed to land at 9pm now it's 3am. Still not boarding. #EpicFail,,17/02/15 19:50,,Eastern Time (US & Canada)
8733,5.67893e+17,positive,Denaroche,@Jetblue first airline to use #applepay in flight #airlines,,17/02/15 19:45,Scottsdale,Pacific Time (US & Canada)
8734,5.67893e+17,negative,BFontanilla,@JetBlue I hope your system wasn't hacked cause someone else's passport info was on my reservation &amp; I couldn't get my boarding pass,,17/02/15 19:44,"Orange County, USA",Pacific Time (US & Canada)
8735,5.67892e+17,positive,reidcappel,@JetBlue Thanks for having us hang out at Tampa Airport forever today!!! It's really been an awesome experience,,17/02/15 19:42,"New Vernon,  NJ",Eastern Time (US & Canada)
8736,5.6789e+17,neutral,JetBlueNews,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,,17/02/15 19:36,USA,Sydney
8737,5.67887e+17,negative,TranquillityIW,"@JetBlue honestly I’m glad you didn’t Cancelled Flight the flight, just that I’ll be driving home at 3-4 am now. :/",,17/02/15 19:24,Somewhere in between,Eastern Time (US & Canada)
8738,5.67887e+17,negative,Trufflebaby2,@JetBlue bag just delivered and items have been stolen.  At first look - my Kate spade bag and bottle of spiced rum!  Wtf!!,,17/02/15 19:24,,
8739,5.67885e+17,negative,dannygilbs,"@JetBlue I'm disappointed my flight was Cancelled Flighted, mostly because I was excited to listen to the song ""I'm Blue"" while flying on JetBlue.",,17/02/15 19:16,"New York, NY",Eastern Time (US & Canada)
8740,5.67881e+17,positive,odie488,@JetBlue @Leopolds_IC  No but my friend in the picture - Phillip Heller (JFK IFC) did and he said it was delicious!,,17/02/15 18:58,,Central Time (US & Canada)
8741,5.67879e+17,negative,GraceLavigne,"@JetBlue flight delayed 3x(!) and still not taking off on time, &amp; greeting me at my seat (yes it's gum &amp; garbage): http://t.co/n9hmcrJChb",,17/02/15 18:52,,Eastern Time (US & Canada)
8742,5.67878e+17,positive,MoniqueRose18,@JetBlue Awesome thanks! Thanks for the quick response. You guys ROCK! :),,17/02/15 18:47,Boston,
8743,5.67876e+17,neutral,Trufflebaby2,@JetBlue sent,,17/02/15 18:40,,
8744,5.67876e+17,positive,cindylouwho821,@JetBlue app just reminded me I will be flying to #FLL in 2 weeks. #ChillyCVZ #ThankGoodness @mypompanobeach #family #friends #sunshine,,17/02/15 18:39,"Washington, DC",Central Time (US & Canada)
8745,5.67876e+17,neutral,MoniqueRose18,@JetBlue Sure! Email screenshot below. Link: https://t.co/soiQrN19aj http://t.co/IbVvTzLS4E,,17/02/15 18:39,Boston,
8746,5.67875e+17,positive,Krocheima,@JetBlue I just wanted to say flight attendant fitz was the best tonight on flight #1326 bwi/Bos. Great guy and made the flight fantastic!,,17/02/15 18:35,Bahhhston.,Eastern Time (US & Canada)
8747,5.67875e+17,negative,Trufflebaby2,@JetBlue bag is supposedly here in Boston,,17/02/15 18:34,,
8748,5.67875e+17,neutral,MoniqueRose18,@JetBlue Received an invitation to participate in e-rewards. Is this legit from JetBlue? Just double checking bc the site looked different.,,17/02/15 18:33,Boston,
8749,5.67874e+17,negative,Trufflebaby2,@JetBlue I don't know- no one would tell me where they were coming from - I would guess so as that's where we had all the changes to flights,,17/02/15 18:30,,
8750,5.67873e+17,negative,Trufflebaby2,@JetBlue I get Sunday due to weather and ok Monday they're busy but this is crazy,,17/02/15 18:28,,
8751,5.67873e+17,neutral,Trufflebaby2,@JetBlue I have the emails that they are on their way,,17/02/15 18:27,,
8752,5.67873e+17,negative,mellamommy,@JetBlue supervisor humiliated us and was uncompromising. We were completely blindsided!,,17/02/15 18:27,,
8753,5.67872e+17,negative,mellamommy,@JetBlue offered to pay for tix at the airport BC we were never told that our reservation didn't go through. Was told I could pay $2275 pp.,,17/02/15 18:25,,
8754,5.67872e+17,negative,Trufflebaby2,@JetBlue right now completely pissed off,,17/02/15 18:24,,
8755,5.67872e+17,negative,Trufflebaby2,"@JetBlue I've had no shampoo, no winter coat no deodorant no flatiron and the rest if my stuff since sat",,17/02/15 18:24,,
8756,5.67872e+17,negative,mellamommy,@JetBlue my SIL bought tix for us to NYC. We were told at the gate that her cc was declined. Supervisor accused us of illegal activity.,,17/02/15 18:23,,
8757,5.67872e+17,negative,Trufflebaby2,@JetBlue dispatcher keeps yelling and hung up on me!,,17/02/15 18:23,,
8758,5.67872e+17,negative,Trufflebaby2,@JetBlue now when I call it's still at the warehouse and might be going out tonight,,17/02/15 18:23,,
8759,5.67872e+17,negative,Trufflebaby2,@JetBlue they couldn't do it sun then it was supposed to be mon after 6pm then today from 11 to 3 then from 6 to 8,,17/02/15 18:22,,
8760,5.6787e+17,negative,Mister_17_5,@JetBlue flight from DCA to BOS has no heat #OhNo #BundleUp #Leastthebeverageswillbecold,,17/02/15 18:15,,Eastern Time (US & Canada)
8761,5.67868e+17,neutral,PaulRivera88,@JetBlue yep it's for tomorrow.,,17/02/15 18:07,,Eastern Time (US & Canada)
